Tanggal,Nama Pengguna,Rating,Reviews Text
1/18/2025,Pengguna Google,2,harus update jam margin bitcoin kalau mau gacor
1/18/2025,Pengguna Google,3,Aplikasi kurang detail masa pada total nilai aset menurun tidak ada - sekian% begitu tolong di perbaiki dan update.
1/18/2025,Pengguna Google,5,jempol
1/18/2025,Pengguna Google,2,Tolong mau wd solana aja nunggu nya lama amat Gak berubah sama sekali dari dulu kalau solana selalu lemot
1/18/2025,Pengguna Google,5,"mudah, praktis, untung"
1/18/2025,Pengguna Google,5,"Investasi Crypto di Pintu ternyata beneran gampang ya. Pilihan aset crypto-nya banyak & fiturnya mudah digunakan. Sekarang, Pintu sudah ada Web3 Wallet untuk simpan NFT, explore dApps & hunting airdrop."
1/18/2025,Pengguna Google,5,terbaik
1/18/2025,Pengguna Google,5,Mudah dipahami
1/18/2025,Pengguna Google,4,penarikan dari pintu cepat.👍
1/18/2025,Pengguna Google,1,"Payah gabisa narik lewat E-wallet, atau minimal itu penarikan bank bisa diganti namanya, ga harus sesuai dengan nama pemilik akun, KOCAK"
1/18/2025,Pengguna Google,5,app trading crypto paling mudah dimengerti. Saya yakin dengan perbaikan yang selalu dilakukan aplikasi pintu dimasa depan akan jadi aplikasi terbaik di indonesia bahkan di dunia jika diberi akses pada perubahan bahasa dan mata uang tiap negara pemakainya. Kedepan harga token pintu saya masih meyakini berpotensi besar untuk naik seiring dengan perbaikan aplikasi. Untuk sekarang suport komunikasi agar ditingkatkan untuk kepuasan konsumen. Dengan mendengarkan konsumen itu akan meningkatkan trust.
1/17/2025,Pengguna Google,5,Istimewa
1/17/2025,Pengguna Google,5,"Aplikasi yang fiturnya memudahkan pengguna untuk investasi crypto, seperti trade, nft, explore dApps dan hunting airdrop, dan yang terpenting penarikan dana ke rekening hanya hitungan menit @khoirulhuda1994 #InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,respon cepat
1/17/2025,Pengguna Google,5,Mantap
1/17/2025,Pengguna Google,5,sangat bagus dan fleksibel
1/17/2025,Pengguna Google,5,mantap
1/17/2025,Pengguna Google,3,Investasi crypto di pintu sangat mudah digunakan. Pilihan aset cypto nya juga lengkap. Jual beli bitcoin (BTC) dan aset cypto nya juga simple. Sangat cocok buat pemula seperti saya. Cuma madih banyak kurang nya kaya pnl nya ga ada @muhamadirvan2109011 #Investasi Crypto diPintu
1/17/2025,Pengguna Google,5,"@draeedra296 Investasi crypto di pintu sangat mudah cocok untuk pemula lebih mudah di pahami banyak fitur"" Terbaru dan banyak event"" Menarik lainnya Terbaik #InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,1,"Kekgimana sih, padahal gua baru tf narik duit, malah gk masuk, dan juga gak ada laporan nya di email, hilang duit gua"
1/17/2025,Pengguna Google,5,Mantap
1/17/2025,Pengguna Google,2,I am waiting too long process to sell mine. It's been 2 days untill now still on the way
1/17/2025,Pengguna Google,5,mantap pokoknya
1/17/2025,Pengguna Google,4,"buat WD ke bank enak cepet, fee murah. tapi buat futures dan lainnya agak lemot, tolong ditingkatkan lagi"
1/17/2025,Pengguna Google,5,yes ane dimari
1/17/2025,Pengguna Google,5,"samngat membantu,tolong tambahin welletnya jangan rekening doang ka🙏"
1/17/2025,Pengguna Google,5,"investasi disini ternyata cukup mudah yaa, banyak pilihannya,narik sama deposit juga biaya adminya kecil,dan tidak ada kendala,koin meme juga banyak @anggasukabumi95064#InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,mantap PINTU seperti kilat jual hanya beberapa detik langsung landing..ayooo bro download pintu...
1/17/2025,Pengguna Google,5,"""Awalnya ragu-ragu, tapi setelah coba aplikasi Pintu, aku langsung jatuh cinta! Informasi yang jelas membuatku mudah memahami pasar crypto. Hasilnya? Alhamdulillah, investasi cryptoku mulai berkembang. Pintu juga memberikan rasa aman dan nyaman. Sistem keamanannya terjamin, dan layanan pelanggannya juga responsif. Aku merasa tenang dan percaya untuk menitipkan aset cryptoku di sini. Mantap! Terima kasih Pintu, sudah membantuku meraih keuntungan! @putrikhairani.002900 #InvestasiCryptodiPintu"""
1/17/2025,Pengguna Google,5,Belum banyak pengalaman treding tapi makin bisa banyak belajar di apk pintu Untuk investasi cripto jadi gampang dan fiturnya² sangat membantu dan mudah di pahami ini lah alasan mengapa saya menggunakan apk Pintu kemana saja Bintang lima untuk pintu @RIDWAN #InvestasiCryptodipintu
1/17/2025,Pengguna Google,5,"MUDAH DAN gampang ya. Pilihan aset crypto-nya banyak & FITURNYA mudah digunakan. Sekarang, Pintu sudah ada Web3 Wallet untuk simpan NFT, dan ada juga fitur pintu pro,trading futures, swap token,explore,WALET DAPPS & hunting airdrop. @dedewahyu0567033#InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,"Exchange yang memudah kan bagi pemula untuk investasi dan fitur earn yang sangat menguntungkan sekali , Mantap ... @hhardiyana97"
1/17/2025,Pengguna Google,5,"Aplikasi yang sangat komplit dan komponen Fitur2nya sangat lengkap dari mulai pintupro,web3 plus fitur swap juga, sangat membantu buat para pemula dengan tampilan fitur2 yg mudah dipahami, Ditambah banyak bonus2 nya banyak even nya juga goodjobb,apk wallet terbaik sepanjang sejarah pokonya🤗🤗 @keylintingan102 #InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,Investasi di pintu sekarang sangat mudah buruan gabung nikmati banyak promo nya.. dan makin banyak cuan tentu nya terbih sekarang pintu sudah ada 3web jadi lebih mudah untuk bertransaksi.. @rezasuara86035
1/17/2025,Pengguna Google,5,"sudah beberapa kali transaksi di pintu sumpah ini aplikasi crypto no 1 Indonesia yang paling mudah di pahami dan fast banget kirim serta Terima cryptonya, apalagi Tarik ke banknya cepat banget. semoga kedepannya tambah baik lagi. salam pejuang Airdrop!! @rayyy1410 ##InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,Pintu menawarkan informasi teraktual mengenai market kripto baik yang sedang trending ataupun yang baru sehingga bisa dengan mudah untuk menganalisis prospek masa depan para investor.
1/17/2025,Pengguna Google,5,Exchange top bagi orang awam yang baru mengenal crypto fitur nya mudah di pahami @LUKMANHAKIM #InvestasiCryptodiPintu
1/17/2025,Pengguna Google,5,"Berinvestasi Crypto di Pintu ternyata beneran gampang dan mudah ya. Pilihan aset crypto-nya banyak & fiturnya mudah digunakan. Sekarang, Pintu sudah ada Web3 Wallet untuk menyimpan NFT, explore dApps & hunting airdrop. @dikynugroho #InvestasiCryptodiPintu"
1/17/2025,Pengguna Google,5,mantap
1/17/2025,Pengguna Google,5,apknya bagus
1/17/2025,Pengguna Google,1,"Aplikasi busuk,mengirim solana dari web 1 ke web 3 sangat lama memakan waktu satu jam,mulai sekarang saya akan pindah"
1/17/2025,Pengguna Google,1,Apk sampah tayi
1/17/2025,Pengguna Google,4,di bntuuu metode rekening Bank dana sihhh lebih mantap
1/17/2025,Pengguna Google,5,Sangat mudah di pahami
1/17/2025,Pengguna Google,1,Kureng
1/17/2025,Pengguna Google,5,keren
1/17/2025,Pengguna Google,2,"Parah sih pas top up di pintu karna mau ikut event pintu tapi yang tf beda rekening dan udah hubungin cs buat refund dana masak harus nunggu 15 hari kerja, lama pak bu 15 hari kerja mah, yang lain aja rata"" 3 hari kerja dan paling lama 14 hari kerja doang lah ini 15 hari kerja"
1/17/2025,Pengguna Google,5,sangat membantu
1/17/2025,Pengguna Google,5,Simpel Mudah Digunakan
1/17/2025,Pengguna Google,5,Kami kerja sama 12
1/17/2025,Pengguna Google,5,Oke ni
1/17/2025,Pengguna Google,5,aplikasi bagus sangat mudah digunakan
1/17/2025,Pengguna Google,1,"LEVERAGE 25x-nya (1:25) HOAX, kalau LEVERAGE-nya 25x seharusnya ketika naik 4% dari harga jadi 100% total BET. LAH INI 1:1 (SAYA PEMAIN APPS BINANCE JADI SAYA PAHAM, KALAU BUKAN KARENA DI BLOCK GOVERNMENT KARENA TIDAK DAPAT UNTUNG BANYAK DARI ITU APPS, MUNGKIN SAMPAI SEKARANG SAYA MASIH MAIN DI BINANCE, MODE FUTURE-NYA)🤡"
1/17/2025,Pengguna Google,5,bernanfaat
1/16/2025,Pengguna Google,5,Mantapp
1/16/2025,Pengguna Google,4,bagus simple dan lengkap fiturnya
1/16/2025,Pengguna Google,4,good
1/16/2025,Pengguna Google,1,suka lag bagian buy / sell dan open ordernya
1/16/2025,Pengguna Google,5,aplikasi treder Ter keren
1/16/2025,Pengguna Google,5,menarikkk
1/16/2025,Pengguna Google,5,keren
1/16/2025,Pengguna Google,5,sangat seneng mudah di pahami
1/16/2025,Pengguna Google,5,Bagus kok
1/16/2025,Pengguna Google,5,mantap
1/16/2025,Pengguna Google,5,Ditingkatkan lagi aplikasinya. Karna saya transaksi dalam 24 jam belum masuk semua
1/16/2025,Pengguna Google,5,cakep
1/16/2025,Pengguna Google,5,fitur keren...sayang aku blm paham future tradimg
1/16/2025,Pengguna Google,5,aplikasi pintu sangan membantu untuk jual beli crypto
1/16/2025,Pengguna Google,5,"Harusnya pintu tuh kalau ada koin delisting keluarkan otomatis aja saldo nya, orang pemula mana tau yang namanya delisting, dan kalo sibuk jarang mantau ,, saldo saya ada 4 juta lebih kena nyangkut tinggal 2 juta , pas lagi mau pump di delisting, rugi parah,,, saran saya mohon kedepannya sistim nya kalu ada koin delisting otomatis keluarkan aja saldo ya dari koin tersebut 🙏"
1/16/2025,Pengguna Google,4,"untuk biaya buy sell rekomendasi banget akan tetapi batas penjualannya mentok 50 juta nggak bisa lebih, kalaupun lebih harus dijual berulang kali. Membuat harga keburu turun untuk dijual. klo bisa harus bisa dijual seluruh aset nggak harus per 50 juta bikin ribet min....."
1/16/2025,Pengguna Google,5,aman cepat mudah
1/16/2025,Pengguna Google,5,bagus
1/16/2025,Pengguna Google,5,"keren, mudah"
1/16/2025,Pengguna Google,2,"Gua saranin jangan dowload,dulu enak bisa isi dan tarik pake e-wallet dana dan dll,sekarang hanya bisa pake bank,terus jangan sesekali beli saham pintu coin,kalo mau jual harus beli saham 100.000 dulu baru bisa"
1/16/2025,Pengguna Google,5,keren
1/16/2025,Pengguna Google,3,CATS coin kenapa gak ada lagi di aplikasi pintu
1/16/2025,Pengguna Google,3,mantap
1/16/2025,Pengguna Google,5,"PINTU adalah pilihan yang sangat baik bagi siapa saja yang ingin memulai trading cryptocurrency. Dengan antarmuka yang ramah pengguna, beragam pilihan aset, dan fitur keamanan yang kuat, PINTU menawarkan pengalaman trading yang menyenangkan dan aman. Baik pemula maupun trader berpengalaman akan menemukan nilai dalam menggunakan aplikasi ini untuk mengelola investasi mereka."
1/16/2025,Pengguna Google,1,Udah gak bisa thron
1/16/2025,Pengguna Google,3,Tolong solusi kehilangan walet web3. Mksud saya bagaimana cara membuat yang baru di akun yang sama. Nanti akan saya perbaiki rating Terimakasih
1/16/2025,Pengguna Google,1,Mengapa dengan sistem pintu.sangat mengecewakan. Harga tidak sesuai dengan seluruh wallet lainnya. Belum lagi dengan potongan pajak 0.12% harga beli dan jual yang sangat miring.lalu dibumbui dengan potongan pajak lagi. Sayang dengan yang junior junior ini ingin belajar kripto tapi dihantui dengan harga tidak sesuai. Dengan wallet wallet lainnya. TOLONG di perhatikan.
1/15/2025,Pengguna Google,5,lumayan keren
1/15/2025,Pengguna Google,5,Exchange Lokal Terbaik Pengalaman pindah-pindah ex lokal kebanyakan fee WD dan Transaksi tradingnya pada mahal. Pintu Best
1/15/2025,Pengguna Google,5,Mantap
1/15/2025,Pengguna Google,2,Tolong do perbaiki secepatnya Koin XRP yang selalu maintenance ketika melakukan pengiriman ke wallet lain.
1/15/2025,Pengguna Google,5,lumayan
1/15/2025,Pengguna Google,1,"Daftar susah"" udah repot malah disuruh ulang"" foto mukanya aj9 apalah mending ajaib dari pada pintu"
1/15/2025,Pengguna Google,5,"Makin kesini, makin bagus aplikasinya sangat mendukung perkembangan jaman, teknologi dan fitur2nya juga udah real time serta sudah memadai. Ditambah Customer Service yang layanannya ramah, baik dan gercep juga. Terimakasih kasih tim support/agent PT pintu."
1/15/2025,Pengguna Google,1,tolong lah min jangan delesting koin sqr gua udah naro lumayan disitu malah gabisa di withdraw🙂
1/15/2025,Pengguna Google,5,ok
1/15/2025,Pengguna Google,1,sistem lemot
1/15/2025,Pengguna Google,5,mantap aplikasinya.
1/15/2025,Pengguna Google,1,gila pajaknya gede banget
1/15/2025,Pengguna Google,4,"mohon min untuk pencairan ditambahin lagi pilihan bank'nya, terutama tambahkan bank aladin."
1/15/2025,Pengguna Google,4,Bagus dexnya
1/15/2025,Pengguna Google,1,Rugi wak
1/15/2025,Pengguna Google,5,"bismillah, semoga bisa menjadi wasilah"
1/15/2025,Pengguna Google,5,apikasi terpercaya
1/15/2025,Pengguna Google,4,aplikasi bagus. bagi pemula mudah akses aplikasi dan bagus
1/15/2025,Pengguna Google,2,Transaksi mudah.tp potongannya gede bgt.trs sk tiba2 delisting token.harga lagi anjlok trpksa harus jual.
1/15/2025,Pengguna Google,1,Asset tiba tiba ilang
1/14/2025,Pengguna Google,2,Kecewa sih... Soal aset crypto lends udah berbulan2 pitur jual beli aset lends gak kunjung di perbaiki... Kalo gini terus mending pindah ke apk sebelah aja
1/14/2025,Pengguna Google,5,nice integrated order
1/14/2025,Pengguna Google,1,"Stop deh jangan beroperasi klo suka curi duit orang, alasan delisting padahal sengaja biar makin rugi."
1/14/2025,Pengguna Google,4,ok
1/14/2025,Pengguna Google,5,Bagus
1/14/2025,Pengguna Google,4,Kenapa market pugdy penguins tiba tiba gaada?
1/14/2025,Pengguna Google,5,Ok
1/14/2025,Pengguna Google,5,Udah bagus coba ada fitur portofolio nya trus kita bisa liat keuntungan dan kerugian yng kita dpetkan
1/14/2025,Pengguna Google,5,Knpa di hp saya aplikasinya suka keluar sendiri
1/14/2025,Pengguna Google,1,"Aplikasi Parahh, saldo benar2 tdk bisa di tarik akibat koin delisting"
1/14/2025,Pengguna Google,5,"berfungsi dengan baik, cuma klo disederhanakan agar mudah penggunaannya"
1/14/2025,Pengguna Google,5,👍👍👍TERBAIK DI INDONESIA YANG PERNAH ADA👍👍👍
1/14/2025,Pengguna Google,1,Ragu beli token disini. Lg bearish tiba-tiba ngumumin delisting.
1/14/2025,Pengguna Google,1,"PINTU makin kesini makin parah,,buat yg mau trading crypto saya saranin pakai APK sebelah aja"
1/13/2025,Pengguna Google,1,"Aplikasi kagak lengkap, PnL gak keliatan, harga rata pembelian koin gak ada. Tolong hi tambahin tampilannya"
1/13/2025,Pengguna Google,1,pelayanan buruk
1/13/2025,Pengguna Google,5,"sangat bermanfaat, terus berkembang pintu"
1/13/2025,Pengguna Google,4,bagus dan mudah.
1/13/2025,Pengguna Google,5,pelayanan cepat
1/13/2025,Pengguna Google,5,"Saya kasih bintang 5 buat pintu, saya ada salah transfer karna kesalahan saya sendiri transfer tanpa kode di belakangnya, tapi dibantu proses refundnya lewat email, cepet banget lagi prosesnya. Bintang 5 deh buat pintu, rekomen banget buat didownload"
1/13/2025,Pengguna Google,1,Kenapa kion yang gue beli delisting
1/13/2025,Pengguna Google,5,Customer service fast respon dan cepat menyelesaikan kendala saya tadi pas salah deposit
1/13/2025,Pengguna Google,1,Depo beda rekening harus nunggu 15 hari mana nominalnya 9 jt .. admin di tanya slow respon .. emang antri berapa ribuan ? Saya belum nrima uang kembalinya .. udah 2 hari ini dan saya akan menunggu dengan lelah .. ga rekomen ni aplikasi
1/13/2025,Pengguna Google,1,"Kenapa saya bisa lo ugut sendiri aneh,akun pintu saya jadi hilang"
1/13/2025,Pengguna Google,5,pintu is the best
1/13/2025,Pengguna Google,5,Tukang bangunan
1/13/2025,Pengguna Google,5,okey...masse
1/13/2025,Pengguna Google,5,mudah difahami
1/13/2025,Pengguna Google,5,fast transaksi bagus
1/13/2025,Pengguna Google,1,makin kesini makin payah ... delisting se enak nya ... auto lose bangkek . ..
1/13/2025,Pengguna Google,5,gampang dan mudah dimengerti
1/13/2025,Pengguna Google,1,Beli coin di pajak Jual coin juga di pajak. Kok rakus sekali ??
1/12/2025,Pengguna Google,5,Good god
1/12/2025,Pengguna Google,1,"Untuk sementara saya kasih bintang 3 dulu, karena saya belum bisa menggunakan aplikasi ini, sering error"
1/12/2025,Pengguna Google,5,ok
1/12/2025,Pengguna Google,2,"Ini aplikasi scam ya kok saya minta kode otp selalu beda nomor yang ngirim, turus tidak verified/ centang biru"
1/12/2025,Pengguna Google,1,"Pas lagi naik2 nya, gangguan terus, oas lagi turun malah kerja sama, sama ojk dan bappeti,,, ancur parah, no recomended,,, saatnya uninstal, dan tarik semua aset"
1/12/2025,Pengguna Google,1,Kocak tiba tiba token pada delisting semenjak OJK mengawasi crypto. Gua masih nyangkut di neiro
1/12/2025,Pengguna Google,5,Daftar Di Pintu Aplikasi mudah dipahami bagi pemula. join yuk dengan Referal : profitsukses37
1/12/2025,Pengguna Google,1,"Fitur dan tampilan sangat menarik dan lainnya , hanya saja loading parah lelet muter!"
1/12/2025,Pengguna Google,1,sampah
1/12/2025,Pengguna Google,1,"Bangke..... Gw tanam di Neiro dan Cats, pas harga lagi turun dapet kabar besok mau di delisting. Rugi gw tanam saham 800 ribu, sisa 400 ribu. Jelas gw bakal tinggalkan pintu."
1/12/2025,Pengguna Google,3,Apaan baru liris pengu Coin udah di hapus aja coinnyaa payah payah
1/12/2025,Pengguna Google,1,"Jujur kali ini kecewa banget sama pintu, kenapa neiro eth tidak di daftarin ke bappepti sih, mana disuruh delisting pdhl koinnya lgi okok aja, oklh klw didelisting tapi masa ga bisa di pindahin ke cex lain/dex lain sih, saran si kalau mau listing koin mikir2 dlu, #mendingpindahcexluar"
1/12/2025,Pengguna Google,1,Gaje
1/12/2025,Pengguna Google,1,"Aplikasinya sebenarnya cukup bagus , saya sudah menggunakannya cukup lama .Tapi maaf akhir2 ini kenapa mendadak mendelis token2 yang ada beberapa orang yang baru beli / ada holder yang sedang minus .Disaat kondisi market yang sedang minus , jadi mau tidak mau kita menjual token dalam keadaan rugi .Ada juga token yang baru listing beberapa hari udah mendelisting lagi token tersebut ,mohon bantuannya..!"
1/12/2025,Pengguna Google,2,"Lama2 ditinggal peminat exchange bgini.. koin bru listing , eh tiba2 pemberitahuan delisting.. tampak sekali cari keuntunganx.. siap2 sepi peminat"
1/11/2025,Pengguna Google,1,"KOCAKKK, KOIN BARU LISTING LANGSUNG DELISTING AJA HAHAHAHA BIKIN ORANG RUGI AJA LU"
1/11/2025,Pengguna Google,1,Aplikasi jelek apa an ...banyak koin delisting ..mana ada koin gw di situ rugi.. klo perlu hapus aja semua...banyak amat delisting koin baru juga delisting jelek males gw pake aplikasi ini
1/11/2025,Pengguna Google,1,"Jangan pke aplikasi ini ges,ini aplikasi cuma mau untung doang masa bnyak koin mau di hpus sih pdahal lgi nyangkut bnyak"
1/11/2025,Pengguna Google,1,Help centre lemot bgt buat jual beli JD selisih harga jauh karena telat di wd
1/11/2025,Pengguna Google,5,Good apk sukses selalu
1/11/2025,Pengguna Google,4,Mau kyc pintu pro malah kaya mau daftar pinjol..🤦🤦🤦
1/11/2025,Pengguna Google,1,"Jangan pakai apk ini Aplikasi busuk.. Saya beli koin yang baru listing di sini setelah 2 bulan koin di delisting, parahnya harga lagi turun gak bisa ditransfer ke exchange yang lain, hanya bisa jual RUGiiii.. Serasa dikadalin... PIKIR LAGI RIBUAN KALI KALAU MAU TRADE DI SINI.. !!! Mutlaq UNINSTALL... !!!!"
1/11/2025,Pengguna Google,1,"apaan nih anjirr pintu dh tau market lagi down malah delisting koin2, gilaa kali yaa gajelass cex indo, emg udah paling bener beli di dex klo gt anjirr"
1/11/2025,Pengguna Google,1,"Scam, banyak delisting, gabisa kirim ke luar adress diluar aplikasi, jangan mau download ni app, udah mau bangkrut mending pindah ajaaaa gess"
1/11/2025,Pengguna Google,1,Gak jelas ni apk baru pingin coba tapi gak bisa daftar kata nya muka gw kurang jelas padahal udah di tempat yg terang
1/11/2025,Pengguna Google,5,"MT dr pagi smp sore ga kelar, saya kirim usdt ke akun pintu ga masuk2, sampe kapan MT nya??? Jangan2..... Terpaksa kurangin bintang dl, tar kl usdt saya dah masuk saya kasih 5 lg"
1/11/2025,Pengguna Google,1,"token Baru listing 2 hari,tiba tiba udah info Delisting.jancook"
1/11/2025,Pengguna Google,4,"tolong perbaiki lg trading futures ko di Batasin usia 21 thn, minimal umur 18 lah udh itu pas lg mau scrol lelet bet loading jga lama"
1/11/2025,Pengguna Google,2,Deposit crypto belum masuk sudah mau 24 jam..
1/11/2025,Pengguna Google,1,sekemmmm🙂
1/11/2025,Pengguna Google,5,Saran untuk pintu.di portofolio di perbaiki. Keuntungan/retrun gak ada harus hitung manual.contoh bitcoin 4% keuntungan warna hijau kalau rugi merah.biar pengguna bisa tahu untung/ruginya.cotoh saja di portofolio exchange ajaib. Saran tolong di perbaiki biar pintu jadi exchange terbaik.salam pengguna setia pintu.good luck
1/11/2025,Pengguna Google,1,kelamaan maintenance terima aset
1/11/2025,Pengguna Google,4,"Sekarang gampang listing dan delisting di pintu..🤦🤦. Kacau,"
1/11/2025,Pengguna Google,1,MT deposit seharian penuh. parah. cuma masalah rebranding token FTM smua deposit ditutup. mana udah kirim BNB dari pagi kagak masuk gegara MT.
1/11/2025,Pengguna Google,4,Maintenance nya percepat dong lama sekali saya perlu menggunakan jual dan terima aset
1/11/2025,Pengguna Google,1,scam
1/11/2025,Pengguna Google,1,"Saya kasi ⭐1, sumpah CS nya lelet banget, pelayanannya slow respon,"
1/11/2025,Pengguna Google,5,💘RockyBaLi💞
1/11/2025,Pengguna Google,1,Apk maintence terus aneh ini mah
1/11/2025,Pengguna Google,1,"Aplikasi penipuan, hati2, jangan donlot, aplikasi ini akan mengambil dana yg kamu investasi kan dengan alasan delisting (hapus) saat harga jualnya turun. Saya beli 1000sats sebanyak 2jt, saat harga turun mereka delisting atau hapus produknya, saya kehilangan 700ribu. Bukannya naik tp malah turun dan dihapus. Hati-hati !!!!!"
1/11/2025,Pengguna Google,1,aplikasinya aneh suka delist koin sembarang an sangat merugikan semua pengguna
1/11/2025,Pengguna Google,1,apalah baru juga beli token+lagj lose eh ada info token nya di delisting ga enak bet sumpah otomatis ya harus cl nyesel pake pintu
1/11/2025,Pengguna Google,1,Banyak koin yang delisting
1/11/2025,Pengguna Google,3,"tadinya nya dalam masa perbaikan sekarang udah bener ko saldonya ga masuk"" yaa,, tolongg dongg ini jadi nya gimana?"
1/11/2025,Pengguna Google,4,mantap
1/11/2025,Pengguna Google,1,Ga ada moodeng 😏👎
1/11/2025,Pengguna Google,4,okee
1/10/2025,Pengguna Google,1,"Mending pake app yg lain gaes, ini aplikasi kalau maintenance lama, gak banget lah"
1/10/2025,Pengguna Google,1,Aplikasi lelelt
1/10/2025,Pengguna Google,1,Aplikasi lelet membuat rugi banyak orang..maintance aja sampe Berjam jam...
1/10/2025,Pengguna Google,3,Apk ini sangat lama banget untuk untuk masuk uangnya ke apk pintu coba di tinggatkan lagi..saya sudah nunggu lebih dari 3 jam belum masuk juga uangnya ke apk pintu payah nih
1/10/2025,Pengguna Google,1,"ngirim lebih dari 30 menit ,lagi trading di phantom malah rungkad jadinya .kelamaan bgt ngirim solananya"
1/10/2025,Pengguna Google,1,orang tu kalo komplain tanggepin
1/10/2025,Pengguna Google,1,"Maintenance melulu, ngirim usdt BSC aja nunggu berjam². Buat apa murah klo transaksi lemot. Back to indodax udah paling bener 😏"
1/10/2025,Pengguna Google,3,Web 3 corner sangat kurang memuaskan karena setiap transfer aset ke web3 tidak ada informasi lebih lanjut semisal estimasi. Sangat berbeda dengan Binance dimana terdapat kolom informasi bahwa aset sedang dalam antrean di jalur network
1/10/2025,Pengguna Google,1,"Bener bener harus banyak ditingkatkan lagi, cs tidak ada respon, sering maintenance"
1/10/2025,Pengguna Google,1,Mungkin lebih baik pakai aplikasi lain saja pendaftaran gak ribet waktu foto KTP kecamatannya tidak terbaca di ketik manual tidak bisa di coba berulang malah di suruh coba 24 jam kemudian akhirnya gakbisa ke verifikasi selanjutnya
1/10/2025,Pengguna Google,3,"Kenapa ya sering banget maintenance bosen, tiap butuh uang pasti maintenance pliss min lain kali jangan keseriangan"
1/10/2025,Pengguna Google,1,"Live chat tidak ada balesan , deposit kripto lama"
1/10/2025,Pengguna Google,1,"Halo kenapa penarikan saya belum masuk ya kak, padahal di pintu bacaan nya successful tapi apa di bank saya belum masuk tolong di bantu dong"
1/10/2025,Pengguna Google,1,Baru beli Cripto kok langsung turun harga.. udah coba dua kali turun semua.. jujur gak aplkasi nih.. @CS balas yah..
1/10/2025,Pengguna Google,5,on
1/10/2025,Pengguna Google,4,oke 👍
1/10/2025,Pengguna Google,5,"toktoktok halo spada 😁 (ketok pintu doi ""cuan"")"
1/10/2025,Pengguna Google,1,"Saya menyesal download aplikasi karena tidak bisa verifikasi KYC, karena sebelum.nya sudah terdaftar dan tidak bisa diperbaiki kembali. Maaf saya kasih ratting bintang 1."
1/10/2025,Pengguna Google,5,Pintu aplikasi top
1/10/2025,Pengguna Google,5,Salah satu aplikasi jual beli kripto terbaik yang pernah saya pakai. Pake kode @andirestu buat dapet bonus sampe 0.0012.
1/10/2025,Pengguna Google,5,mantap
1/9/2025,Pengguna Google,5,fee wd lumayan murah
1/9/2025,Pengguna Google,5,Mengapa tidak bisa di update ya? Sedangkan hp saya android 14
1/9/2025,Pengguna Google,1,"Jangan download apk ini, web3 nya suka eror, saldo gw gk masuk masuk pas topup ke web3, pas sell di web3 juga saldo nya gk masuk,nunggunya lama baru masuk, Dan juga biaya admin nya muahal ngirim ke jaringan sesama jaringan bnb yg terkenal murah aja potongannya sampe 280 ribu, sama harga harga koinnya kurang update, gk sama kyk di google atau tradingview, jauh bedanya"
1/9/2025,Pengguna Google,5,good
1/9/2025,Pengguna Google,5,baguss
1/9/2025,Pengguna Google,4,Tolong tambahkan metode e wallet agar lebih mudah saya ingin narik uang g punya ATM.
1/9/2025,Pengguna Google,1,Koin Lends udah sebulan lebih maintenance gimana ni
1/9/2025,Pengguna Google,5,baik
1/9/2025,Pengguna Google,5,good job👍👍👍
1/9/2025,Pengguna Google,4,"Bagus sih, cuman kendalanya gabisa wd pake e-wallet. Jadi nyangkut saldo aing mana gapunya atm lagi😭"
1/9/2025,Pengguna Google,1,"Saya mengalami masalah transaksi, csnya slow respond banget"
1/9/2025,Pengguna Google,5,menguntungkan
1/9/2025,Pengguna Google,5,sangat Bagus
1/9/2025,Pengguna Google,5,Aplikasi pintu cukup membantu
1/9/2025,Pengguna Google,5,user friendly tampilan mudah dimengerti
1/9/2025,Pengguna Google,5,Ternysta aplikadi pintu bgus sekali
1/9/2025,Pengguna Google,5,Mudah2 hanamanah
1/9/2025,Pengguna Google,1,"Koinya kurang lengkap., gampang ketinggalan informasi., seperti dogegov dll GK ada listing sama sekali di pintu. Padahal di apk lain sudah listing sejak awal,"
1/9/2025,Pengguna Google,5,kak tolong coba kasih wallet seperti dlu ada dana ovo gopay 🙏
1/9/2025,Pengguna Google,5,Manteppp
1/9/2025,Pengguna Google,5,Baik
1/8/2025,Pengguna Google,1,Di coba
1/8/2025,Pengguna Google,5,Good App
1/8/2025,Pengguna Google,5,masih belum mengerti
1/8/2025,Pengguna Google,5,easy to use
1/8/2025,Pengguna Google,5,is the best 👍👍🙏 🙏🙏
1/8/2025,Pengguna Google,1,Aplikasi susah di download
1/8/2025,Pengguna Google,5,good
1/8/2025,Pengguna Google,5,Saya sebagai pemula blum begitu paham tapi saya percaya aplikasi pintu bagus..semoga pintu jadi yang terbaik dan semangat buat tim pengembang nya.. Terima kasih
1/8/2025,Pengguna Google,1,Ga bisa pake dana
1/8/2025,Pengguna Google,5,Aplikasi terbaik 👍
1/8/2025,Pengguna Google,1,transaksi lama
1/8/2025,Pengguna Google,5,mantap dan mudah untuk pemula
