Tanggal,Nama Pengguna,Rating,Reviews Text
6/9/2025 13:11,Febri Pasaribu,5,indodex terbaik sedunia....
6/9/2025 13:08,adzzy,5,good
6/9/2025 13:04,Nur' Aini,5,"pemula nih bos, tampilannya gampang di gunakan, asli si ini cuan nih"
6/9/2025 12:59,Carolina Naibaho,5,"indodax keren, masuk pemula untuk pendaftaran mudah dan utk keamanan tetap no 1, semoga amanah dan membantu untuk tambahan belanja"
6/9/2025 12:54,Ichi Ocha,5,"pertama kali menggunakan indodax, saya langsung terpikat! aplikasinya super user-friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real-time market info yang akurat, Fitur charting-nya responsif, pilihan order cepat, dan notifikasi harga sangat membantu saya menangkap peluang.portofolio saya jadi mudah di pantau, indodax benar-benar#Aset masa depan yang bisa di andalkan 😍"
6/9/2025 12:50,Mugo Santoso,5,Mantabbbb.... orang awam pun bisa langsung paham cara penggunaan INDODAX
6/9/2025 12:46,Ayustina Saskia,5,mantappppp
6/9/2025 12:45,Marya Chery,5,Bagus dan mudah d Aplikasikan. untuk fitur di ponsel sangat memudahkan pengguna. @Agustiawan
6/9/2025 12:44,Adrok Chasani,4,"aplikasi nya keren,saya langsung terpikat,dengan aplikasi ini saya bisa memulai trading saya untuk pertama kali nya"
6/9/2025 12:34,hamzah sidiq,5,mantab apk nya
6/9/2025 12:29,tmfathan tmfathan,5,mudah nya investasi di indodax
6/9/2025 12:27,Samsuri Munaz,3,"selalu keluar coin baru dan coin lama tidak di maintaince dengan baik akhirnya harga jatuh.. seperti ada komunitas yg bermain.. dan jika kita buy dengan harapan akan terus positif, dan ternyata minusss jatuhhhhhhh.. rugi rugi"
6/9/2025 12:27,Yang penting manfa'at,5,udah lama hold belum naik malah turn
6/9/2025 12:26,Agoeng Fold,5,dari dlu join emang is the best pelayanan indodax refund dana 100 k aja 1×24 jam langsung diproses... sungguh keren... INDODAX 👍👍👍
6/9/2025 12:25,Watiah Tia,5,"Investasi Jadi Makin Mudah dengan INDODAX Sebagai pengguna yang sudah mencoba berbagai platform investasi kripto, saya sangat terkesan dengan kemudahan dan kenyamanan yang ditawarkan oleh aplikasi INDODAX 3.0. Versi terbaru ini hadir dengan tampilan antarmuka yang lebih modern, ringan, dan user-friendly — cocok untuk pemula maupun trader berpengalaman."
6/9/2025 12:13,Rachmada Rusydi Wibisana,5,good for crypto
6/9/2025 12:11,Nufus Mbew,5,"worth it sii but simple dan bermanfaat sangat mudah dipahami fitur² yang menarik, im lucard ,indodax membantu kita mengerti akan #Aset masa depan potensi value100%"
6/9/2025 12:08,samson betawi,5,"aplikasi yg user friendly. mudah, proses cepat, transparansi, serta aman untuk eksekusi transaksi dan withdraw. terbaik."
6/9/2025 11:56,Yty Marko,5,"Indodax adalah aplikasi trading kripto terbaik di Indonesia. Proses daftar cepat, tampilan user-friendly, dan transaksi mudah. Deposit & penarikan lancar dengan banyak pilihan aset kripto. Keamanan tinggi dengan 2FA dan dukungan pelanggan responsif. Cocok untuk pemula maupun trader profesional. Sangat direkomendasikan! @huzai"
6/9/2025 11:56,Syabana Ibnu,5,mantap
6/9/2025 11:50,Aristama,5,"Pendahuluan Sebagai salah satu pionir dalam dunia aset kripto di Indonesia, Indodax (Indonesia Digital Asset Exchange) telah menjadi platform trading favorit bagi banyak trader lokal — baik pemula maupun profesional. Dengan lisensi BAPPEBTI dan sistem keamanan berstandar internasional, Indodax memberikan rasa aman sekaligus kemudahan dalam bertransaksi kripto. 🎯 Antarmuka dan Pengalaman Pengguna (User Experience/UI/UX) Indodax memiliki tampilan antarmuka yang bersih, intuitif, dan ramah peng"
6/9/2025 11:44,Andita Candar Kirana,5,mantap bang
6/9/2025 11:36,Muhammad Rozali,5,"sangat puas, ini aplikasi trade terbaik"
6/9/2025 11:36,Kosmas Ba,5,"Aplikasi yang palong dipercaya oleh jutaan orang untuk melakukan trading maupun menyicil, baik btc, eth, dan masih banyak lagi. Saya sebagai pemula sangat puas dengan fitur-fitur yang ada di dalam apk ini."
6/9/2025 11:27,rezky bonak,3,lama bgt buat jual atau belinya beda dg app sebelah
6/9/2025 11:15,Syahrul 47,5,baik untuk pemula
6/9/2025 11:12,HARIONO SENJAYA,5,"Aplikasi Indodax sangat user friendly, mudah penggunaannya. Jumlah Coin cryptonya jg sangat banyak dg cara beli yg flexible, bisa pakai Usdt atau Rp. Sangat recommended untuk pemula yg mau invest di Crypto."
6/9/2025 11:08,Dimas m,5,"merupakan suatu kebanggaan tersendiri bagi yang belum mencoba segera mencobanya, pembayaran 100% tidak lamaa langsung cair buruan di coba banyak iven menarik jugaa tunggu apa lagi,#asetmasadepan,@Dimasmuzaki"
6/9/2025 11:07,Pato Trial,5,bagus
6/9/2025 10:54,Andreas Simorangkir,5,Aplikasi yang sangat bagus
6/9/2025 10:48,Zaky Annur,5,aplikasi keren dan cocok buat invest
6/9/2025 10:43,Chest Moba,5,"@dayat199 indodax aplikasi treding, terbaik untuk pemula caranya yang simpel dan mudah di mengerti saran aplikasi treding ya di indodax sih menurut saya #asetmasadepan"
6/9/2025 10:39,Lalu Komala Dewa Sempopo,5,"Pertama kali mengunakan indodax, saya langsung terpikat! Aplikasinya super user-friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real-time market info yang akurat. Charting nya responsif, pilihan order cepat, dan notifikasi harga sangat membantu saya menangkap peluang. Portofolio saya menjadi mudah di pantau, semoga kedepan ada opsi grafik yang interaktif dan mode yng lebih lembut di mata overal indodax benar-benar #asetmasa depan yng bisa diandalkan! @lalukomaladewa"
6/9/2025 10:35,Nori Yani1002,5,"Aplikasinya user-friendly dan cocok banget buat pemula yang baru mulai trading. Proses verifikasi cepat, deposit dan penarikan juga lancar. Suka banget sama fitur alarm harganya. Mantap Indodax!"
6/9/2025 10:34,iras bdg,5,exchange nya top aman lancar tanpa ada kendala
6/9/2025 10:33,Bayu Priyatamaaa,4,cukup
6/9/2025 10:31,Srisulva Nensi,4,sangat mudah dimengerti untuk saya yang masih pemula
6/9/2025 10:24,Andika Lesmana,1,aplikasi taikk tiba tiba sering close sendiri...verifikasi error pula
6/9/2025 10:21,Rony Darwis,5,ok simple ga ribet
6/9/2025 10:16,Fitrie Dewi,5,"mudah digunakan, nyaman. Simpel...jual beli tidak ribet"
6/9/2025 10:03,zidan satria alfarizi,5,bagus aplikasi nya sangat user friendly.
6/9/2025 10:01,Mbah Gun,5,Barengi masa depan anda dengan INDODAX.. terpercaya dan revolusioner
6/9/2025 9:59,Geisar Rampan,5,mudah di gunakan
6/9/2025 9:55,051_Bagoes Rafael A.W.P_Ts,5,mantapp
6/9/2025 9:51,akuistik perdi,5,"sangaat bagus bagi anak muda zaman sekarang, membahagiakan wawasan tentang mata uang bitcoin"
6/9/2025 9:47,Arnita Dewiyana,5,mudah di pahami karena saya baru mulai investasi di indodax semoga dapat hadiahnya🙏🛐🤲
6/9/2025 9:36,WESPENAK MLETRE,5,mudahnya INDODAX buat tabungan masa depan aku sebagai anak muda sangat terbantu INDODAX SUKSES SELALU DAN SEMAKIN JAYAAA #ASETMASADEPAN @SLTN_VITO
6/9/2025 9:29,Wahyu Firnando,5,mana reward review yg kau janjikan itu
6/9/2025 9:22,Saira Dwika,5,keren
6/9/2025 9:20,Firman 789,5,aplikasi yang sangat membantu untuk pemula
6/9/2025 9:20,Garasi SD33,5,INDODAX aplikasi yg bagus sekali untuk pemula yg baru mau berinvestasi jangka panjang dan sangat mudah dalam mengaplikasikan ya.. coba dan raihlah kesukseanmu..
6/9/2025 9:15,Fadlil gaming,5,"Aplikasi Indodax sangat membantu untuk jual beli crypto secara aman dan cepat. Proses verifikasi mudah, UI-nya juga ramah pengguna. Fitur seperti staking dan limit order sangat berguna. Cocok untuk pemula maupun trader profesional. Semoga terus berkembang dan jadi exchange nomor 1 di Asia!"
6/9/2025 9:06,Bang Acil,5,rekomendasi terbaik
6/9/2025 9:05,Waldyansyah,5,bismillah
6/9/2025 8:54,Maylan Sofian,5,"jual beli koin mudah, pergerakan koin jelas dan pas ditarik ke rekening Alhamdulillah cepat...semoga makin sukses dan amanah @maylan"
6/9/2025 8:52,Dwiky Hermawan,5,"Aplikasi INDODAX 3.0 bener-bener makin keren! UI-nya simple, bersih, dan mudah banget dipakai, bahkan buat pemula kayak aku. 🔥Fitur-fiturnya lengkap: mulai dari beli/jual crypto, notifikasi harga, hingga chart yang real-time. Transaksi juga cepat dan aman — bikin makin yakin buat investasi jangka panjang. 💸💹Suka banget sama fitur keamanan barunya dan support yang responsif banget. Pokoknya, investasi crypto sekarang jauh lebih nyaman dan praktis berkat aplikasi ini! username:Dwiky-Hermawan"
6/9/2025 8:51,Hanma Izanaa,5,"indodax aplikasi tersimple terpercaya dan teraman bagi pemula seperti gua, jadi gua banyak belajar dari aplikasi ini untuk memulai sesuatu yang baru. terima kasih indodax"
6/9/2025 8:49,Karyatimur Nusantara KTN,5,Mudah dalam mendapatkan informasi dan pembelian kripto untuk memasimalkan #AsetMasaDepan @Ahidsolikhin
6/9/2025 8:47,Juni Ardi,5,"bagus , semoga tumbuh besar dan kuat"
6/9/2025 8:40,Imam Aziz Albarri,5,apk exchange yang sangat memudahkan pengguna
6/9/2025 8:37,rehan perfeck SUCCESION,5,aplikasi ini memudahkan bagi pemula yg ingin berinvestasi di dunia crypto
6/9/2025 8:33,Nicholas saputra,5,Aplikasi buat beli crypto terbaik jarang maintenance dan selalu cepat lancar untuk wd maupun deposit sehingga tidak ada kendala untuk take profit #AsetMasaDepan @Nichooo07
6/9/2025 8:31,Edi Syam,5,"Dapatkan pengalaman memperdagangkan ratusan aset kripto populer seperti Bitcoin, Ethereum, Dogecoin, Ripple, Tron, Cardano, Polkadot, Polygon, Dogecoin, Pepecoin, dan Shiba inu dengan mudah dan menguntungkan hanya di Indodax. Sebagai pelopor aplikasi trading kripto pertama buatan Indonesia, Indodax menawarkan fitur-fitur lengkap dengan tampilan profesional dan antarmuka sederhana untuk semua level trader. #ASET MASA DEPAN YANG BISA DIANDALKAN @edsyam"
6/9/2025 8:14,Noel Woods Noel Woods,5,mudahnya investasi di indodax #asetmasadepan muhamadalwan86
6/9/2025 8:06,Umar Makruf,5,"Pertama kali menggunakan Indodax,saya sangat terpikat.aplikasi untuk masa depan yang lebih baik"
6/9/2025 7:58,Kurniawan Belajar Vloger,1,yg lain lancar cuma saya yg dikerjain
6/9/2025 7:57,AKHSAN NAFI'I,5,mencoba memulai
6/9/2025 7:43,Sukadi Mulyani,5,bagus
6/9/2025 7:41,Roselyna Ramadhani,5,ini pertama bagi saya memakai indodax.. awalnya ragu apakah aplikasi beneran tapi setelah saya search saya tidak ragu.. pendaftaran nya juga mudah..semoga bisa sukses bersama indodax.dan selalu memberikan layanan terbaik bagi penggunanya☺️
6/9/2025 7:33,artas fatichin,5,mantap
6/9/2025 7:33,Enjang Enjang,5,mudah untuk di mengerti bagu pemula
6/9/2025 7:30,ahmad hafizi,1,"banyak scam disini , harga auto ancur"
6/9/2025 7:27,Ai Saripah,5,apk ini bagus cocok bagi pemula dan minimal deposit nya pun cuman 10k sama kripto nya lengkap ini qpk investasi terbagus menurut saya @Kinzz12 / AI SARIPAH #AsetMasaDepan coba download langsung aja dah
6/9/2025 7:19,Rino 123,5,aplikasi treding aman untuk pemula sangat mudah di pahami bagi para treder pemula hanya INDODAX karana disinilah kamu bisa menyimpan atau mengembangkan #Aset masa depan kamu.. unduh dan bukatikan sendiri @Rinoto01
6/9/2025 7:19,Arul Wahyudi,5,sangat recommended aplikasi nya. penggunaannya sangat mudah di pahami. saya sebagai pengguna baru tidak sulit menggunakannya.
6/9/2025 7:16,arjuna ap,5,mudah dimengerti
6/9/2025 7:16,Rusman 7,5,"aplikasi mudah di mengerti dan sangat membantu berinvestasi crypto bagi pemula, mangap pokoknya,.."
6/9/2025 7:15,Pebri Yanti,5,aplikasi yg memudahkan untuk trending
6/9/2025 7:06,Black Ustad Z,5,"platform terpercaya, depo, tarik , earn staking tervalidasi cepat. tx indodax"
6/9/2025 7:04,Feri Ardiansyah,5,aplikasi bagus dan mantap
6/9/2025 6:58,Latif Alhaidar,5,"INDODAX 3.0 = aplikasi kripto paling kece! 💥 Dari newbie sampai pro, semua jadi gampang. Beli jual tinggal klik, pantau harga real-time, tampilannya juga fresh abis! Gak perlu pusing, cukup HP doang udah bisa punya #AsetMasaDepan. Gas terus INDODAX! 🔥 @zylhdr"
6/9/2025 6:58,Mz Rand,5,mantap👍
6/9/2025 6:36,Hu Sein,5,sangat memudahkan untuk berinvestasi dan sangat menguntungkan #AsetMasaDepan USERNAME : aebayyy
6/9/2025 6:30,Daffa Andrian,5,indodax#asetmasadepan
6/9/2025 6:27,Aldrich Koeswanto,5,"interface aplikasinya simple dan elegan, mudah digunakan. transaksi jual beli crypto dan melihat estimasi aset mudah. investasi & tradin jadi menyenangkan. CUAN CUAN CUANN🔥"
6/9/2025 6:21,rodo kumel,5,"Saya butuh SOL/USDT, XRP/USDT dan TRX/USDT di Market Crypto dan saham Microstrategy di Market US 🙏"
6/9/2025 6:21,Farhansyah Pratama,5,aplikasi bagus!
6/9/2025 6:16,Peri Widiyanto,5,"Mudah dipahami nih apk.nya, nominal buat deposit gk harus bnyak 👍🏻👍🏻👍🏻👍🏻"
6/9/2025 6:11,Iqbal Rahmanto,5,mudah dan terpercaya
6/9/2025 5:58,GUNKEYBOARD,5,"terimakasih Timothy Ronald yg membuat saya terinspirasi mendownload app ini. sangat berguna, dan bila tepat penggunaannya dapat mengantar kita ke level kehidupan yg lebih tinggi."
6/9/2025 5:44,Siti Nurhaliza,5,baru nyobaaaa
6/9/2025 5:39,Husnul Muis,5,saya baru masuk disini tgl 20mei kalau tidak salah... dan saya sangat terbantu untuk mengetahui perkembangan dunia krypto.. dan saya coba untuk belajar investasi melalui indodax ternyata sangat lengkap dan mudah di pelajari... trimakasih indodax karna setidaknya saya bisa lebih banyak tau tentang dunia digital
6/9/2025 5:35,raiyan azmi,5,"Dari banyak sisi INDODAX memang yg terbaik untuk trader terutama newbie maupun pro, menggunakan interface yg simple dan mudah dipahami untuk pemula, dengan 2 opsi mode yg bisa difungsikan dan beralih dengan mudah menyesuaikan dengan kebutuhan user, serta jaminan customer care yg selalu update baik software maupun layanan respon pengaduan, menjadikan INDODAX sempurna untuk pengguna baru maupun profesional trader, banyak kesan positif selama saya bersama INDODAX. @micha3lryu #AsetMasaDepan"
6/9/2025 5:35,King Kreb,5,apk ny favorite gampang dipakai
6/9/2025 5:34,ruang rahasia,5,"penarikan cepat, fitur lengkap harga real-time tanpa manipulasi deposit mudah bisa dimana aja.. sejauh ini aman sejak 2020 Main Crypto aman .. best recommended.."
6/9/2025 5:33,ricky gokiL (bOChiL),5,aplikasi yang sangat multi fungsi🥰
6/9/2025 5:21,ARIS WAHYU ARDHEKA,5,"Mantap indodax..saya pengguna baru..cara deposit dan penarikan sangat cepat..meski keuntungan tidak besar tapi pelan2 jadi bukit..thx indodax,keren"
6/9/2025 5:20,Khalista Lita,5,sangat bagus dan mudah di pahami makasih indodax
6/9/2025 5:10,Ade Septian,5,cuan sesimpel itu genks
6/9/2025 5:04,Ishar Bland,5,"masih belajar, sampai saat ini applikasi cukup mudah di mengerti, kalau bisa setiap isi saldo jangan kena biaya."
6/9/2025 4:55,Akhmad Mahesa,5,indodax memang terbaik dari semuanya semoga indodax selalu jadi yang terdepan
6/9/2025 4:46,Akbarul Hikmah,5,apk yang rekomended apalagi untuk pemula yang mencari apk yang nyaman dan mudah di akses
6/9/2025 4:32,Vhery Mone Larico,5,"Kemudahan Penggunaan: Indodax terkenal dengan antarmuka yang intuitif dan mudah dipahami, baik melalui aplikasi maupun website.  Keamanan: Indodax telah terdaftar dan diawasi oleh BAPPEBTI dan Kemkominfo, sehingga transaksi di platform ini relatif aman.  Fitur Investasi Rutin: Indodax menyediakan fitur investasi rutin yang memungkinkan pengguna untuk berinvestasi dengan nominal kecil secara berkala.  Aksesibilitas: Indodax menyediakan minimal pembelian koin sebesar Rp 10.000, #VML"
6/9/2025 4:26,Rintho Resnal,5,mantap
6/9/2025 4:24,Bernad Igar,5,"Sebagai pengguna Indodax, saya sangat puas dengan pengalaman saya. Platformnya mudah digunakan, bahkan bagi pemula seperti saya. Proses verifikasi akun juga berjalan lancar dan cepat. Pilihan mata uang kripto yang tersedia sangat beragam, dan saya merasa aman bertransaksi di platform ini. indodax benar benar #AsetMasaDepan yang dapat diandalkan @Bernad0785"
6/9/2025 4:08,paul saddam (Paulsaddam),5,Mantap dan tidak ribet transaksi.
6/9/2025 3:28,Gilang Pangestu,5,indodax sangat mudah di gunakan khusus nya untuk safe money ataupun bertransaksi
6/9/2025 3:26,Kiky wallker,5,Aplikasi indodax sangat baik tidak diragukan lagi
6/9/2025 3:25,Aprio Darma Yogi,5,"saya @amauhere berterimakasih sudah menciptakan exchange seperti ini,saya yang awal sama sekali tidak mengerti dengan yang namanya crypto!setelah saya menemukan exchange ini saya kira itu hanya untuk jual beli saham ataupun crypto,ternyata saya juga bisa belajar disini mengenai apa itu crypto dan investasi, tampilan layar yang bersih dan sangat mudah di pahami bagi pemula seperti saya,dan juga exchange ini memberikan informasi yang akurat,semoga indodax konsisten menjadi exchange #AsetMasaDepan"
6/9/2025 3:06,Barong Say,5,@Daspan indodax aset kripto yang sangat mudah di mengerti dan terpercaya buat deposit dan withdraw bagi pemula mantap indodax👍 #asetmasadepan
6/9/2025 3:03,Baim Aries,5,apk ini gampang dipelajari kalo buat belajar saham ini piliham yg tepat
6/9/2025 2:56,zenita salim,5,"hai , mudah banget sih pake indodax untuk pemula seperti aku , berusaha sambil belajar kecil-kecilan investasi crypto ,dan untuk indodax customer service nya juga enak GK pake ribet dan sepertinya platform terpercaya juga maju terus indodax @dejapratama27 #AsetMasaDepan"
6/9/2025 2:54,KARDIMAN ALIM,5,terpercaya
6/9/2025 2:53,icank fs,5,"apk ny bagus keren, untuk investasi ku terpercaya cepat"
6/9/2025 2:52,Pepen Effendi,5,mantap banget pokonya😀😀😀😀
6/9/2025 2:45,Ryan Hermawan,5,mantap
6/9/2025 2:41,Andy Nofrizal,5,"Username: DynoFreez Saya pemula tanpa pengalaman, namun Indodax menyambut saya tanpa mempertanyakan modal. Ini bukan sekadar aplikasi—ini mercusuar di lautan investasi yang memberi arah dan harapan. Fitur lengkap, tampilan elegan, dan rasa aman terasa sejak awal. Meski belum punya aset, saya sudah memulai kisah besar saya dengan keyakinan. Indodax bukan sekadar awal, ini era saya. Selamat datang di masa depan. #LangkahLegenda #AsetMasaDepan #Indodax"
6/9/2025 2:38,DANIEL SIALLAGAN,5,"Aplikasinya bagus, kamu yg mau belajar maupun investasi atau trading.. aplikasi ini sangat direkomendasikan."
6/9/2025 2:29,Demoranss P3525,5,menerut saya ini adalah aplikasi exchange kripto terbaik menerut saya karena biaya admin sangat lah kecil username: demorans #Asetmasadepan
6/9/2025 2:22,Ardyan Putra,5,indodax sangat mudah untuk di pahami dan di gunakan untuk orang awam sekalipun. sangat rekomended 👍🏽👍🏽
6/9/2025 2:17,Fajar Andiko,5,indodax mantap
6/9/2025 2:10,Cecep Noval Ependi,5,"Saya pemula buat investasi, saya cari informasi tentang indodax ternyata apk ini bagus buat investasi jangka panjang semoga sukses selalu indodax beserta tim @skykage #asetmasadepan"
6/9/2025 2:06,Green Rider,5,"pertama kali menggunakan indodax, saya langsung terpikat! Aplikasinya super-friendly. tampilan muka sangat bersih dan intuitif, lengkap dengan real time market info yang akurat, charting yang rensponsif, pilihan order yang cepat, dan notifikasi yang membantu saya menangkap peluang, portofolio yang saya tangkap mudah terpantau, semoga kedepannya ada opsi grafik yang interaktif lagi dan mode yang lebih smooth lagi dimata. Indodax benar-benar aset masa depan yang bisa diandalkan. @ichwanuddin13"
6/9/2025 2:03,Eko Ariwibowo,5,Okelah buat pemula 👍👍👍
6/9/2025 1:57,Toko Indo Furniture,5,Ok
6/9/2025 1:57,SURYA,5,kapan ni indodax ada fitut Tp dan Sl nya? mau ganti exchange udah males
6/9/2025 1:53,Jason Benjamin Pieter Maufa,5,"mudah dipahami, keren"
6/9/2025 1:50,Xyt_ Nta,5,mantap
6/9/2025 1:49,aditya gusva,1,"Beli Kripto 1,7 eh 2 jam kemudian turun si kriptonya saldo jadi sisa 100 rb hati hati main kripto punya resiko yang tinggal pikir"" dulu kalo mau main kripto"
6/9/2025 1:46,QURAISY SHIHAB NUR ALI,5,ok
6/9/2025 1:45,Eva Yulanda,2,"hati hati main kripto punya resiko yang tinggi,kripto yang di beli malah turun terus"
6/9/2025 1:45,Jefri Eka,5,"make indodax abis lebaran,aplikasi nya gampang ga ribet,enak buat inves ,mudah2 kedepan makin sukses dan slalu membrikan yang terbaik buat pelanggan setia nya.un:jefriekasaputra"
6/9/2025 1:43,Raden Agil,5,cara daftarnya gmn?
6/9/2025 1:41,Corleon Sanmurphy,5,"gila sihhh, simple dan friendly user banget inimahhh"
6/9/2025 1:40,Dani Antoline,5,"Indodax bintang lima sulit berkata-kata lagi pokoknya ga ada lawan indodax, saya sangat menyukai fiture Stake crypto di Indodax, give away IDRX nya real ga cuma cari tenar semoga dapet lagi IDRX buat nambah nambah Saldo Stake #AsetMasaDepan yang bisa di andalkan! @DaniAntoline"
6/9/2025 1:37,Azeel,5,"benar benar aplikasi saham terjangkau indodax, bisa buat para pelajar juga, wahh keren banget sii ini aplikasinya saya sangat suka dengan indodax ini."
6/9/2025 1:34,Andrisurdiato fauzan,5,sangat bagus seklai fitur lengkap dan sabgat mudah digunakan
6/9/2025 1:34,Andi kurniawan,5,"apk yang saya pakai dari awal kenal cripto apknya mudah digunakan nyaman aman vee rendah, rekomended #indodaxtradingfest2025"
6/9/2025 1:33,Danang Saputra,5,oke
6/9/2025 1:32,MR.FROVCA APRIADI,5,"Saya telah menggunakan Indodax selama beberapa bulan dan saya sangat impressed dengan keamanan dan keamanannya. Proses trading yang mudah dan cepat, serta biaya yang kompetitif. Indodax memiliki antarmuka yang user-friendly dan mudah digunakan, bahkan untuk pemula. Proses verifikasi yang cepat dan dukungan pelanggan yang baik membuat saya merasa aman dan nyaman menggunakan platform ini. indodax memang platform #AsetMasaDepan yang bisa di percaya @mrrfrovdiii"
6/9/2025 1:32,Tatang Heryana,5,sangat memuaskan semoga terus berkembang dan berjalan dengan lancar
6/9/2025 1:26,khasanudin 2024,5,Mantap aplikasinya
6/9/2025 1:23,mus'ab al banjari,5,"Pertama kali menggunakan indobok, saya langsung terpikat! Aplikasinya super-friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real time market info yang akurat, charting yang responsif, pilihan order yang cepat, dan notifikasi yang membantu saya menangkap peluang, portofolio saya yang menangkap mudah dipantau, semoga kedannya ada opsi grafik yang interaktif dan mode yang lebih lembut di mata overal indobok benar benar #asetmasa depan yang bisa di andalkan @mus'ab albanjari"
6/9/2025 1:15,Moch Ilham,4,"Pertama kali menggunakan indobok, saya langsung terpikat! Aplikasinya super - friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real time market info yang akurat, charting yang responsif, pilihan order yang cepat, dan notifikasi yang membantu saya menangkap peluang, portofolio saya yang menangkap mudah dipantau, semoga kedannya ada opsi grafik yang interaktif dan mode yang lebih lembut di mata overal indobok benar benar #asetmasadepan yang bisa di andalkan @ilhammm29"
6/9/2025 1:10,Hamzah maulana,5,"saya pakai Indodax , Karna Keamanannya , bertahun"" pakai Aplikasi ini , terbaik"
6/9/2025 1:10,Alden Tanjung,1,penarikan lama bngt🥲 agak kecewa
6/9/2025 1:02,Irjaf Ghin,1,transaksi jual beli coin lama..bikin rugi doang...GK kaya aplikasi lain GK perlu setengah menit selesai....ini apa pas harga turun beli GK masuk masuk ..pas diulang beli harga naik baru masuk...udah kebeli harga coin turun ..anying lah
6/9/2025 0:58,Yakobus Yakob,5,sangat bermanfaat
6/9/2025 0:58,Johansen,5,bagus dan mudah dipahami
6/9/2025 0:58,Marissa_ XafirieL,5,"saya pemula di dunia trading , download aplikasi ini sudah dari 2023 .. dan sekarang aplikasinya jauh lebih baik dan bagus .."
6/9/2025 0:56,Benny Satria,5,supper
6/9/2025 0:55,arief n,5,aplikasi yang sangat membantu untuk anda berdagang di saham atau bitcoin
6/9/2025 0:49,arini kemala,5,"aplikasi mantap bro, baru nyoba langsung suka, mudah, gampang di mengerti, gk ribet @arinikmla #AsetMasaDepan"
6/9/2025 0:45,Metic ungu,5,mantul bosku
6/9/2025 0:45,Eka Herisyah,1,aku order tapi gak masuk orderan nya tapi nilai aset ada trus nilai uangnya habis gimana sih saldo dah kosong tapi orderan coin gak masuk masuk tolong lah di proses
6/9/2025 0:44,Mohwisnu Murtado,5,""" semua pasti ada baik dan buruknya, Dan ada lebih dan kurangnya .. INDODAX .. three ""B"" Belajar, Bisa, Baik ..yg positif aja!!"
6/9/2025 0:37,Sos Med,5,"indodax adalah exchange yg gk jelas mnurut gw, masa koin GK jelas diperjual belikan, trus GK ada detail suplai max koin peredaran koin gimana perkembangan/potensi tsb, saya mines smpai 94 gilakan, mnurut saya lbih enak binance atau okx, mohon maaf bknya saya menjelekan TPI itu faktanya"
6/9/2025 0:34,Tatang Hermawan,5,"permata kali saya menggunakan indodax, saya langsung terpikat! Aplikasinya super-friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real time market info yang akurat, charting yang responsif, pilihan order yang cepat, dan notifikasi yang membantu saya menangkal peluang, portopolio saya yang menangkap mudah dipantau, semoga kedepannya ada opsi grafik yang interaktif dan mode yang mebih lembut di mata overal indodax benar benar #asetmasa depan yang bisa di andalkan @tatanghermawan"
6/9/2025 0:33,Farhan Azhari,5,nice
6/9/2025 0:33,Abraham Bulan,5,bagus buat pemula
6/9/2025 0:26,Rijal Fareza,5,"Pertama kali menggunakan Indodax, saya langsung terpikat! Aplikasinya super user-friendly, tampilan antarmuka bersih dan intuitif, lengkap dengan real-time market info yang akurat. Fitur charting-nya responsif, pilihan order cepat, dan notifikasi harga sangat membantu saya menangkap peluang. Portfolio saya jadi mudah dipantau, semoga ke depan ada opsi grafik interaktif dan dark mode yang lebih lembut di mata. Overall, Indodax benar-benar #AsetMasa Depan yang bisa diandalkan! @leoxi"
6/9/2025 0:20,Irsan Siregar,5,pertama x memakai indodax
6/9/2025 0:14,Gilang Gumilar,5,"aplikasi dengan tampilan yang mudah di pahami oleh pengguna baru khususnya saya User Biandra87, aplikasi untuk aset masa depan yang mudah di pelajari. terus berjaya Indodax #AsetMasaDepan"
6/9/2025 0:09,kiki Demank,5,aplikasinya mudah d akses..dashboard simple..memudahkan untuk betransaksi
6/9/2025 0:09,Simple Plan,5,"ya ampun aplikasi indodax sangat mudah digunakan ,,aplikasinya sangat informatif dan memudahkan pengguna baru #AsetMasaDepan @usitania"
6/9/2025 0:07,Asep Rohmat,5,baguss cocok buat investasi pemula simple ga ribett mantapp pokonyaa User - assprohmat123 #AsetMasaDepan
6/9/2025 0:06,Alif Kurniawan,5,pertama kali saya mendownload indodax dan setelah mempelajari dengan YouTube memang indodax Joss gandos top markotop
6/9/2025 0:05,Andra Alwansyah,5,bagus sangat mudah untuk pemula yang mau berinvestasi
6/9/2025 0:04,Mbah Sastro,5,baru mengenal dunia cripto ternyata sungguh menyenangkan dan mudah dipahami sukses selalu Indodax..@winner168#AsetMasaDepan
6/9/2025 0:01,Uve Uveosas,5,aplikasi yang sangat membantu saya..di sediakan juga learning untuk memahami dasar aset crypto..
6/9/2025 0:01,Viora Ananditha,5,masih coba mempelajari
6/9/2025 0:00,Eben Haezer,5,"hallo ,saya pengguna baru di apk ini semoga bermanfaat dan gampang untuk dipelajari"
